2028594889	2026478173	699020	1	45	手机视频新闻栏目0.45元按次九折	30	02	5	20131226120359	0			20020056	手机视频新闻栏目0.45元按次九折			20160824
2028594890	2026478174	699021	1	90	手机视频体育栏目0.9元按次九折	30	02	5	20131226120403	0			20120009	手机视频体育栏目0.9元按次九折			20160824
2028594894	2026478178	699022	1	180	手机视频影视栏目短剧按次九折	30	02	5	20131226120425	0			20220017	手机视频影视栏目短剧按次九折			20160824
2028594911	2026478195	699027	1	45	手机视频法制栏目0.45元按次九折	30	02	5	20131226120557	0			20520156	手机视频法制栏目0.45元按次九折			20160824
2028594915	2026478199	699029	1	90	手机视频动漫栏目0.9元按次九折	30	02	5	20131226120618	0			20720009	手机视频动漫栏目0.9元按次九折			20160824
2028594919	2026478203	699030	1	180	手机视频军事栏目1.8元按次九折	30	02	5	20131226120639	0			20820015	手机视频军事栏目1.8元按次九折			20160824
2028594922	2026478206	699031	1	90	手机视频纪录片栏目0.9元按次九折	30	02	5	20131226120655	0			20820109	手机视频纪录片栏目0.9元按次九折			20160824
2028594976	2026478260	699058	0	0	环球视讯免费	30	01	1	20140116074810	0			10810000	环球视讯免费			20160824
2028595047	2026478351	699018	1	20	CTV手机视频按次0.2元	30	02	1	20140128091047	0			30820021	CTV手机视频按次0.2元			20160824
2028595164	2026478448	699056	1	200	掌握娱乐手机视频按次2元	30	02	1	20140417020538	0			30820200	掌握娱乐手机视频按次2元			20160824
2028595214	2026478498	699059	1	90	北方网按次0.9元折扣	30	02	5	20140417054350	0			30820090	北方网按次0.9元折扣			20160824
2028595228	2026478512	699060	1	180	健康视讯按次1.8元折扣	30	02	5	20140417054425	0			30820180	健康视讯按次1.8元折扣			20160824
2028595230	2026478514	699051	1	10	山东手机台按次0.1元	30	02	1	20140417064500	0			30820010	山东手机台按次0.1元			20160824
2028595248	2026478532	699054	0	1000	南方传媒手机视频包月10元	30	01	1	20140417080136	0			30831000	南方传媒手机视频包月10元			20160824
2028595249	2026478533	699055	0	1000	eTV手机视频包月10元	30	01	1	20140417080103	0			30831000	eTV手机视频包月10元			20160824
2028595381	2026478665	699062	1	180	国教视讯按次1.8元	30	02	5	20140611084809	0			30820180	国教视讯按次1.8元			20160824
2028595636	2026478857	699201	0	100	和视界华纳电影专区包月1元	30	01	1	20140818064231	0			20230101	和视界华纳电影专区包月1元			20160824
2028595646	2026478867	699201	0	300	和视界派拉蒙电影专区包月3元	30	01	1	20140818064030	0			20230106	和视界派拉蒙电影专区包月3元			20160824
2028595654	2026478875	699201	0	1000	和视界搜狐影音专区包月10元	30	01	1	20140818063711	0			20230116	和视界搜狐影音专区包月10元			20160824
2028595671	2026478892	699201	1	100	和视界华纳电影按次1元	30	02	1	20140818062740	0			20223017	和视界华纳电影按次1元			20160824
2028595673	2026478894	699201	1	300	和视界华纳电影按次3元	30	02	1	20140818062645	0			20223019	和视界华纳电影按次3元			20160824
2028595690	2026478914	699050	1	0	M1905电影网按次免费	30	02	1	20140818060401	0			30820000	M1905电影网按次免费			20160824
2028595692	2026478916	699052	1	0	北方视讯按次免费	30	02	1	20140818060311	0			30820000	北方视讯按次免费			20160824
2028595694	2026478918	699054	1	0	南方传媒手机视频按次免费	30	02	1	20140818060147	0			30820000	南方传媒手机视频按次免费			20160824
2028595707	2026478931	699014	1	0	天上西藏按次免费	30	02	1	20140818055718	0			30820000	天上西藏按次免费			20160824
2028595713	2026478937	699201	1	100	和视界派拉蒙电影专区按次1元	30	02	1	20140818062023	0			20223031	和视界派拉蒙电影专区按次1元			20160824
2028595719	2026478943	699201	1	10	和视界搜狐影音专区按次0.1元	30	02	1	20140818061642	0			20223037	和视界搜狐影音专区按次0.1元			20160824
2028595720	2026478944	699201	1	100	和视界搜狐影音专区按次1元	30	02	1	20140818061629	0			20223038	和视界搜狐影音专区按次1元			20160824
2028595732	2026478956	699001	1	100	百视体坛按次1元	30	02	1	20140826090840	0			30820100	百视体坛按次1元			20160824
2028596013	2026479157	699201	1	10	和视界索尼美剧专区0.1元	30	02	1	20150130065351	0			20223044	和视界索尼美剧专区0.1元			20160824
2028596020	2026479164	699201	1	10	和视界华纳按次0.1元	30	02	1	20150130064558	0			20223016	和视界华纳按次0.1元			20160824
2028596023	2026479167	699201	1	300	和视界华纳按次3元	30	02	1	20150130064141	0			20223019	和视界华纳按次3元			20160824
2028596025	2026479169	699201	1	1	和视界派拉蒙专区按次0.01元	30	02	1	20150130064310	0			20223029	和视界派拉蒙专区按次0.01元			20160824
2028596028	2026479172	699201	1	100	和视界派拉蒙专区按次1元	30	02	1	20150130064216	0			20223031	和视界派拉蒙专区按次1元			20160824
2028596090	2026479234	699063	1	0	新蓝浙江按次0元	30	02	1	20150326090824	0			30820000	新蓝浙江按次0元			20160824
