20160701	05ci460886	20160701060901	699019	9	1	0	2028597139	2201057821	280.0	8.5316752E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	183.55.6.54
20160701	05ci460886	20160701061901	699019	9	1	0	2028597139	2201057821	280.0	6.5645365E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	183.55.6.54
20160701	05ci460886	20160701061905	699019	9	1	0	2028597139	2201057821	292.0	1.7907806E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	14.150.64.175
20160701	05ci460886	20160701062903	699019	9	1	0	2028597139	2201057821	293.0	3.0394898E7	0	0117_42000102-00002-	1	1	608807420	-99	0117	P0002321	BB000103201	SB000105610	9999	0				42000102	00002	9999	1002601	12	0300					114.216.29.141	0200	d3a0b95123b26e0f90ddc40c347a6925	163.125.122.100
20160701	05ci460886	20160701075004	699019	9	1	0	2028597139	2201057821	293.0	4.3427956E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0311	53992e4efd228718d178cde8a6b5611e	110.241.146.182
20160701	05ci460886	20160701075907	699019	9	1	0	2028597139	2201057821	273.0	2.6751932E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	163.125.122.100
20160701	05ci460886	20160701075927	699019	9	1	0	2028597139	2201057821	146.0	1.6251416E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	163.125.122.100
20160701	05ci460886	20160701082359	699019	9	1	0	2028597139	2201057821	296.0	5.1076624E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0591	d3a0b95123b26e0f90ddc40c347a6925	27.158.120.243
20160701	05ci460886	20160701083001	699019	9	1	0	2028597139	2201057821	1797.0	3.30521162E8	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0371	53992e4efd228718d178cde8a6b5611e	106.46.99.50
20160701	05ci460886	20160701083002	699019	9	1	0	2028597139	2201057821	1177.0	1.82483406E8	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0371	53992e4efd228718d178cde8a6b5611e	1.196.14.241
20160701	05ci460886	20160701090905	699019	9	1	0	2028597139	2201057821	177.0	2.9233293E7	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300						0200	d3a0b95123b26e0f90ddc40c347a6925	183.55.6.54
20160701	05ci460888	20160701093457	699019	9	1	0	2028597139	5500002256	1.0	15163.0	0	0117_42000102-00002-	1	1			0117	P0002321	9999	9999	9999	0				42000102	00002	9999	9999	12	0300	0	0				0210	8dc5671676f2386fc5e49635c780d9fd	124.79.20.69
